layer_name,parameter_shape,parameter_norm,gradient_norm,update_norm,update_to_weight_ratio,learning_rate,warmup_fraction,schedule_multiplier,optimizer_step,execution_mode
ln_f.bias,[64],0.02223670482635498,0.056899361312389374,0.0009050963562913239,0.04070280931276302,0.0003,1.0,1.0,28,smoke
lm_head.weight,"[33, 64]",3.3430721759796143,0.8511539697647095,0.00617503235116601,0.00184711308225242,0.0003,1.0,1.0,28,smoke
token_emb.weight,"[33, 64]",46.13188934326172,0.043144773691892624,0.004590734373778105,9.951325296085348e-05,0.0003,1.0,1.0,29,smoke
pos_emb.weight,"[32, 64]",44.93274688720703,0.05002601072192192,0.0018799052340909839,4.1838199627769e-05,0.0003,1.0,1.0,29,smoke
blocks.0.ln1.weight,[64],8.000351905822754,0.00945997890084982,0.0007884264341555536,9.854896927492992e-05,0.0003,1.0,1.0,29,smoke
blocks.0.ln1.bias,[64],0.02146271988749504,0.013486554846167564,0.0008955055382102728,0.04172376767270894,0.0003,1.0,1.0,29,smoke
blocks.0.attn.qkv.weight,"[192, 64]",8.00098705291748,0.1439136117696762,0.011202408000826836,0.001400128250019101,0.0003,1.0,1.0,29,smoke
blocks.0.attn.proj.weight,"[64, 64]",4.644096851348877,0.15325628221035004,0.006497661117464304,0.0013991226551567416,0.0003,1.0,1.0,29,smoke
blocks.0.ln2.weight,[64],8.003031730651855,0.011824534274637699,0.0009876684052869678,0.00012341178175067927,0.0003,1.0,1.0,29,smoke
blocks.0.ln2.bias,[64],0.021192366257309914,0.011583011597394943,0.0009231699514202774,0.043561438124062574,0.0003,1.0,1.0,29,smoke
blocks.0.mlp.fc1.weight,"[256, 64]",9.29926872253418,0.1319669783115387,0.01415333617478609,0.0015219837814224504,0.0003,1.0,1.0,29,smoke
blocks.0.mlp.fc1.bias,[256],1.1770670413970947,0.016872618347406387,0.0018535007257014513,0.001574677278790746,0.0003,1.0,1.0,29,smoke
blocks.0.mlp.fc2.weight,"[64, 256]",4.5988030433654785,0.24633021652698517,0.013912786729633808,0.003025306062999429,0.0003,1.0,1.0,29,smoke
blocks.0.mlp.fc2.bias,[64],0.27328598499298096,0.04348379001021385,0.0009297512006014585,0.0034021181167608657,0.0003,1.0,1.0,29,smoke
blocks.1.ln1.weight,[64],7.999983310699463,0.010713419876992702,0.0008285950752906501,0.00010357460048478571,0.0003,1.0,1.0,29,smoke
blocks.1.ln1.bias,[64],0.024171987548470497,0.013153878971934319,0.0009482947061769664,0.03923114325106338,0.0003,1.0,1.0,29,smoke
blocks.1.attn.qkv.weight,"[192, 64]",8.02250862121582,0.1385854184627533,0.012030746787786484,0.001499624039788593,0.0003,1.0,1.0,29,smoke
blocks.1.attn.proj.weight,"[64, 64]",4.576872825622559,0.1419099122285843,0.0065451995469629765,0.0014300592995114914,0.0003,1.0,1.0,29,smoke
blocks.1.ln2.weight,[64],8.009519577026367,0.011347831226885319,0.001133637153543532,0.00014153622357015433,0.0003,1.0,1.0,29,smoke
blocks.1.ln2.bias,[64],0.02130853198468685,0.008368505164980888,0.000926816079299897,0.04349506948512189,0.0003,1.0,1.0,29,smoke
blocks.1.mlp.fc1.weight,"[256, 64]",9.25313949584961,0.1252860426902771,0.013713336549699306,0.0014820198653495138,0.0003,1.0,1.0,29,smoke
blocks.1.mlp.fc1.bias,[256],1.1332330703735352,0.015318308025598526,0.0018415105296298862,0.0016250059919473488,0.0003,1.0,1.0,29,smoke
blocks.1.mlp.fc2.weight,"[64, 256]",4.6506733894348145,0.23152485489845276,0.01412105094641447,0.0030363454416072353,0.0003,1.0,1.0,29,smoke
blocks.1.mlp.fc2.bias,[64],0.2939686179161072,0.041804518550634384,0.0009099451126530766,0.0030953818101521198,0.0003,1.0,1.0,29,smoke
ln_f.weight,[64],7.995022296905518,0.0688372328877449,0.0008706699009053409,0.00010890149752832268,0.0003,1.0,1.0,29,smoke
ln_f.bias,[64],0.023021655157208443,0.06302928179502487,0.0009684981778264046,0.042069007254812975,0.0003,1.0,1.0,29,smoke
lm_head.weight,"[33, 64]",3.3431315422058105,0.866485595703125,0.006113809533417225,0.0018287672669270174,0.0003,1.0,1.0,29,smoke
token_emb.weight,"[33, 64]",46.13178253173828,0.043104514479637146,0.004536875523626804,9.834598349858846e-05,0.0003,1.0,1.0,30,smoke
pos_emb.weight,"[32, 64]",44.93272018432617,0.04426015168428421,0.0019196431385353208,4.272261128773031e-05,0.0003,1.0,1.0,30,smoke
blocks.0.ln1.weight,[64],8.000500679016113,0.009885622188448906,0.0007809208473190665,9.760899706780635e-05,0.0003,1.0,1.0,30,smoke
blocks.0.ln1.bias,[64],0.022247765213251114,0.010452641174197197,0.000883767323102802,0.03972386954966679,0.0003,1.0,1.0,30,smoke
blocks.0.attn.qkv.weight,"[192, 64]",8.001323699951172,0.13787789642810822,0.011227786540985107,0.0014032411338455943,0.0003,1.0,1.0,30,smoke
blocks.0.attn.proj.weight,"[64, 64]",4.644245147705078,0.16442644596099854,0.006500571500509977,0.0013997046438692388,0.0003,1.0,1.0,30,smoke
blocks.0.ln2.weight,[64],8.003612518310547,0.01100698672235012,0.0010279288981109858,0.00012843311639079293,0.0003,1.0,1.0,30,smoke
blocks.0.ln2.bias,[64],0.021963253617286682,0.009474254213273525,0.0009013013914227486,0.04103678840703996,0.0003,1.0,1.0,30,smoke
blocks.0.mlp.fc1.weight,"[256, 64]",9.300090789794922,0.1249094232916832,0.014201328158378601,0.0015270096259664319,0.0003,1.0,1.0,30,smoke
blocks.0.mlp.fc1.bias,[256],1.176877498626709,0.015952693298459053,0.0018527641659602523,0.0015743050301515928,0.0003,1.0,1.0,30,smoke
blocks.0.mlp.fc2.weight,"[64, 256]",4.599815368652344,0.2318754643201828,0.013882971368730068,0.0030181583946482416,0.0003,1.0,1.0,30,smoke
blocks.0.mlp.fc2.bias,[64],0.27321088314056396,0.0402032770216465,0.0009339931420981884,0.003418579565213218,0.0003,1.0,1.0,30,smoke
blocks.1.ln1.weight,[64],8.000127792358398,0.011555127799510956,0.0008098103571683168,0.00010122467767850353,0.0003,1.0,1.0,30,smoke
blocks.1.ln1.bias,[64],0.024977749213576317,0.011074592359364033,0.0009027916239574552,0.03614383410762868,0.0003,1.0,1.0,30,smoke
blocks.1.attn.qkv.weight,"[192, 64]",8.02304458618164,0.1397714465856552,0.01213662140071392,0.001512720173787546,0.0003,1.0,1.0,30,smoke
blocks.1.attn.proj.weight,"[64, 64]",4.57706880569458,0.14171329140663147,0.006596600171178579,0.0014412280984221584,0.0003,1.0,1.0,30,smoke
blocks.1.ln2.weight,[64],8.01037883758545,0.008866703137755394,0.0011336756870150566,0.00014152585164833203,0.0003,1.0,1.0,30,smoke
blocks.1.ln2.bias,[64],0.022096944972872734,0.008589879609644413,0.0009633940062485635,0.043598515877704906,0.0003,1.0,1.0,30,smoke
blocks.1.mlp.fc1.weight,"[256, 64]",9.2540922164917,0.11851789057254791,0.013858960010111332,0.001497603404622801,0.0003,1.0,1.0,30,smoke
blocks.1.mlp.fc1.bias,[256],1.1332368850708008,0.013547101058065891,0.0018725463887676597,0.0016523874341159213,0.0003,1.0,1.0,30,smoke
blocks.1.mlp.fc2.weight,"[64, 256]",4.651880264282227,0.23008400201797485,0.014062722213566303,0.0030230189546239634,0.0003,1.0,1.0,30,smoke
blocks.1.mlp.fc2.bias,[64],0.2940554618835449,0.03763527795672417,0.0009282265673391521,0.0031566377355941055,0.0003,1.0,1.0,30,smoke
ln_f.weight,[64],7.995114326477051,0.07088719308376312,0.0009114588028751314,0.00011400197241166338,0.0003,1.0,1.0,30,smoke
ln_f.bias,[64],0.023878877982497215,0.0562795028090477,0.0009833513759076595,0.041180803244961435,0.0003,1.0,1.0,30,smoke
lm_head.weight,"[33, 64]",3.3431854248046875,0.8727393746376038,0.006153706926852465,0.0018406717381558252,0.0003,1.0,1.0,30,smoke
token_emb.weight,"[33, 64]",46.13165283203125,0.04348788410425186,0.004418272525072098,9.577529210061806e-05,0.0002933926296998457,1.0,0.9779754323328191,31,smoke
pos_emb.weight,"[32, 64]",44.93269729614258,0.04344003275036812,0.0018739108927547932,4.1704838692505255e-05,0.0002933926296998457,1.0,0.9779754323328191,31,smoke
blocks.0.ln1.weight,[64],8.000603675842285,0.011864978820085526,0.0008453071932308376,0.00010565542645028541,0.0002933926296998457,1.0,0.9779754323328191,31,smoke
blocks.0.ln1.bias,[64],0.023026635870337486,0.014192990958690643,0.0009225207031704485,0.0400631993472752,0.0002933926296998457,1.0,0.9779754323328191,31,smoke
blocks.0.attn.qkv.weight,"[192, 64]",8.001638412475586,0.16158363223075867,0.010982286185026169,0.0013725046820290416,0.0002933926296998457,1.0,0.9779754323328191,31,smoke
blocks.0.attn.proj.weight,"[64, 64]",4.64436149597168,0.1726737916469574,0.006506511475890875,0.0014009485440645273,0.0002933926296998457,1.0,0.9779754323328191,31,smoke
blocks.0.ln2.weight,[64],8.00423526763916,0.010699506849050522,0.0010355119593441486,0.0001293705050788158,0.0002933926296998457,1.0,0.9779754323328191,31,smoke
blocks.0.ln2.bias,[64],0.022702578455209732,0.009835994802415371,0.0008889858145266771,0.03915792280073257,0.0002933926296998457,1.0,0.9779754323328191,31,smoke
blocks.0.mlp.fc1.weight,"[256, 64]",9.300955772399902,0.1192232146859169,0.014055896550416946,0.0015112314147463298,0.0002933926296998457,1.0,0.9779754323328191,31,smoke
blocks.0.mlp.fc1.bias,[256],1.1766674518585205,0.015057849697768688,0.0018088597571477294,0.0015372735553198782,0.0002933926296998457,1.0,0.9779754323328191,31,smoke
blocks.0.mlp.fc2.weight,"[64, 256]",4.600844860076904,0.22421248257160187,0.013750161044299603,0.002988616539456574,0.0002933926296998457,1.0,0.9779754323328191,31,smoke
blocks.0.mlp.fc2.bias,[64],0.2731613218784332,0.042647834867239,0.000928225286770612,0.003398084620426995,0.0002933926296998457,1.0,0.9779754323328191,31,smoke
blocks.1.ln1.weight,[64],8.00026798248291,0.011841985397040844,0.0008357006590813398,0.00010445908323460651,0.0002933926296998457,1.0,0.9779754323328191,31,smoke
blocks.1.ln1.bias,[64],0.025782134383916855,0.012113641947507858,0.0008770226850174367,0.03401668271361319,0.0002933926296998457,1.0,0.9779754323328191,31,smoke
blocks.1.attn.qkv.weight,"[192, 64]",8.023571014404297,0.16637937724590302,0.012001335620880127,0.0014957598803992335,0.0002933926296998457,1.0,0.9779754323328191,31,smoke
blocks.1.attn.proj.weight,"[64, 64]",4.577253818511963,0.16717688739299774,0.0067483303137123585,0.0014743185720704035,0.0002933926296998457,1.0,0.9779754323328191,31,smoke
blocks.1.ln2.weight,[64],8.011223793029785,0.011417235247790813,0.001134518883191049,0.00014161617656694903,0.0002933926296998457,1.0,0.9779754323328191,31,smoke
blocks.1.ln2.bias,[64],0.022929906845092773,0.008619163185358047,0.0009675725013948977,0.04219696608152457,0.0002933926296998457,1.0,0.9779754323328191,31,smoke
blocks.1.mlp.fc1.weight,"[256, 64]",9.255043029785156,0.12012672424316406,0.013793258927762508,0.001490350599491778,0.0002933926296998457,1.0,0.9779754323328191,31,smoke
blocks.1.mlp.fc1.bias,[256],1.1332677602767944,0.015406128019094467,0.0018558575538918376,0.0016376161212232443,0.0002933926296998457,1.0,0.9779754323328191,31,smoke
blocks.1.mlp.fc2.weight,"[64, 256]",4.653096675872803,0.2371836155653,0.013929067179560661,0.0029935047882812195,0.0002933926296998457,1.0,0.9779754323328191,31,smoke
blocks.1.mlp.fc2.bias,[64],0.29418808221817017,0.042798154056072235,0.0009343600831925869,0.003176063680579911,0.0002933926296998457,1.0,0.9779754323328191,31,smoke
ln_f.weight,[64],7.995167255401611,0.07849069684743881,0.0009112333063967526,0.00011397301360782849,0.0002933926296998457,1.0,0.9779754323328191,31,smoke
ln_f.bias,[64],0.024752553552389145,0.06414131075143814,0.0009826271561905742,0.03969801152478387,0.0002933926296998457,1.0,0.9779754323328191,31,smoke
lm_head.weight,"[33, 64]",3.3432202339172363,0.8567725419998169,0.006039364729076624,0.001806451357229412,0.0002933926296998457,1.0,0.9779754323328191,31,smoke
token_emb.weight,"[33, 64]",46.13148498535156,0.04333240166306496,0.003975939936935902,8.618712227014604e-05,0.00027421729424061787,1.0,0.9140576474687263,32,smoke
pos_emb.weight,"[32, 64]",44.93267822265625,0.04305560514330864,0.0016345453914254904,3.6377653326734246e-05,0.00027421729424061787,1.0,0.9140576474687263,32,smoke
blocks.0.ln1.weight,[64],8.000711441040039,0.011746329255402088,0.0007653726497665048,9.566307389121529e-05,0.00027421729424061787,1.0,0.9140576474687263,32,smoke
blocks.0.ln1.bias,[64],0.02380681410431862,0.015946263447403908,0.0007952861487865448,0.03340582008586684,0.00027421729424061787,1.0,0.9140576474687263,32,smoke
blocks.0.attn.qkv.weight,"[192, 64]",8.001973152160645,0.17698292434215546,0.009901988320052624,0.0012374433320085495,0.00027421729424061787,1.0,0.9140576474687263,32,smoke
blocks.0.attn.proj.weight,"[64, 64]",4.6444549560546875,0.1810915768146515,0.005733378231525421,0.0012344566339374595,0.00027421729424061787,1.0,0.9140576474687263,32,smoke
blocks.0.ln2.weight,[64],8.004887580871582,0.007706215139478445,0.000879698374774307,0.00010989515666358982,0.00027421729424061787,1.0,0.9140576474687263,32,smoke
blocks.0.ln2.bias,[64],0.02339082583785057,0.009559117257595062,0.0007179526728577912,0.030693771901632236,0.00027421729424061787,1.0,0.9140576474687263,32,smoke
blocks.0.mlp.fc1.weight,"[256, 64]",9.301833152770996,0.12099852412939072,0.012461229227483273,0.0013396530579320378,0.00027421729424061787,1.0,0.9140576474687263,32,smoke
blocks.0.mlp.fc1.bias,[256],1.1764864921569824,0.01633450761437416,0.0015534695703536272,0.0013204312847701976,0.00027421729424061787,1.0,0.9140576474687263,32,smoke
blocks.0.mlp.fc2.weight,"[64, 256]",4.601864814758301,0.23554129898548126,0.012186887674033642,0.002648249821452811,0.00027421729424061787,1.0,0.9140576474687263,32,smoke
blocks.0.mlp.fc2.bias,[64],0.27314552664756775,0.04664478451013565,0.0007718073320575058,0.002825626842695278,0.00027421729424061787,1.0,0.9140576474687263,32,smoke
blocks.1.ln1.weight,[64],8.000429153442383,0.011990287341177464,0.0007497852202504873,9.371812509931091e-05,0.00027421729424061787,1.0,0.9140576474687263,32,smoke
blocks.1.ln1.bias,[64],0.026528973132371902,0.013414416462182999,0.0007842629565857351,0.029562507100161388,0.00027421729424061787,1.0,0.9140576474687263,32,smoke
blocks.1.attn.qkv.weight,"[192, 64]",8.024083137512207,0.1542007178068161,0.010690583847463131,0.0013323121986965913,0.00027421729424061787,1.0,0.9140576474687263,32,smoke
blocks.1.attn.proj.weight,"[64, 64]",4.5774617195129395,0.16807085275650024,0.005952233914285898,0.001300335050080821,0.00027421729424061787,1.0,0.9140576474687263,32,smoke
blocks.1.ln2.weight,[64],8.012056350708008,0.009447069838643074,0.0009984737262129784,0.0001246214058547835,0.00027421729424061787,1.0,0.9140576474687263,32,smoke
blocks.1.ln2.bias,[64],0.02372654899954796,0.008855205960571766,0.0008722185157239437,0.0367612886197888,0.00027421729424061787,1.0,0.9140576474687263,32,smoke
blocks.1.mlp.fc1.weight,"[256, 64]",9.25597095489502,0.11799012124538422,0.01232373807579279,0.001331436554397935,0.00027421729424061787,1.0,0.9140576474687263,32,smoke
blocks.1.mlp.fc1.bias,[256],1.1332675218582153,0.01493278332054615,0.0015824042493477464,0.0013963201263838241,0.00027421729424061787,1.0,0.9140576474687263,32,smoke
blocks.1.mlp.fc2.weight,"[64, 256]",4.654279708862305,0.22335916757583618,0.012393948622047901,0.0026629144351699237,0.00027421729424061787,1.0,0.9140576474687263,32,smoke
blocks.1.mlp.fc2.bias,[64],0.29429540038108826,0.04375222325325012,0.0007876026211306453,0.002676231501106592,0.00027421729424061787,1.0,0.9140576474687263,32,smoke
ln_f.weight,[64],7.995174407958984,0.06378837674856186,0.0007779787993058562,9.730604482266189e-05,0.00027421729424061787,1.0,0.9140576474687263,32,smoke
ln_f.bias,[64],0.025585323572158813,0.06420563161373138,0.0008372567244805396,0.032724101460714666,0.00027421729424061787,1.0,0.9140576474687263,32,smoke
lm_head.weight,"[33, 64]",3.3432393074035645,0.8557970523834229,0.005526627413928509,0.0016530756268897224,0.00027421729424061787,1.0,0.9140576474687263,32,smoke
token_emb.weight,"[33, 64]",46.13134002685547,0.042976152151823044,0.0034536405000835657,7.486538431515366e-05,0.00024435100905948387,1.0,0.8145033635316129,33,smoke
pos_emb.weight,"[32, 64]",44.93266296386719,0.04504479095339775,0.001369324279949069,3.0475030626389038e-05,0.00024435100905948387,1.0,0.8145033635316129,33,smoke
blocks.0.ln1.weight,[64],8.000800132751465,0.010347813367843628,0.0006352638592943549,7.940004109012638e-05,0.00024435100905948387,1.0,0.8145033635316129,33,smoke
blocks.0.ln1.bias,[64],0.024448664858937263,0.014556635171175003,0.0006476981798186898,0.026492169758788375,0.00024435100905948387,1.0,0.8145033635316129,33,smoke
blocks.0.attn.qkv.weight,"[192, 64]",8.002301216125488,0.1579652726650238,0.008513519540429115,0.0010638839142012634,0.00024435100905948387,1.0,0.8145033635316129,33,smoke
blocks.0.attn.proj.weight,"[64, 64]",4.644536972045898,0.16040919721126556,0.004846860188990831,0.0010435615472893546,0.00024435100905948387,1.0,0.8145033635316129,33,smoke
blocks.0.ln2.weight,[64],8.0054349899292,0.011825555004179478,0.0007990598096512258,9.981466474419434e-05,0.00024435100905948387,1.0,0.8145033635316129,33,smoke
blocks.0.ln2.bias,[64],0.023966193199157715,0.009544887579977512,0.0006146853556856513,0.025648018046823318,0.00024435100905948387,1.0,0.8145033635316129,33,smoke
blocks.0.mlp.fc1.weight,"[256, 64]",9.30260944366455,0.12037248909473419,0.010832421481609344,0.0011644497758622617,0.00024435100905948387,1.0,0.8145033635316129,33,smoke
blocks.0.mlp.fc1.bias,[256],1.1763029098510742,0.01567312516272068,0.001298772287555039,0.0011041138100384958,0.00024435100905948387,1.0,0.8145033635316129,33,smoke
blocks.0.mlp.fc2.weight,"[64, 256]",4.6028008460998535,0.23946602642536163,0.010456552729010582,0.0022717803960323113,0.00024435100905948387,1.0,0.8145033635316129,33,smoke
blocks.0.mlp.fc2.bias,[64],0.2731325626373291,0.04514678940176964,0.0005962991854175925,0.0021831859945947584,0.00024435100905948387,1.0,0.8145033635316129,33,smoke
blocks.1.ln1.weight,[64],8.000592231750488,0.010288228280842304,0.0006541058537550271,8.175717931970044e-05,0.00024435100905948387,1.0,0.8145033635316129,33,smoke
blocks.1.ln1.bias,[64],0.027178902179002762,0.014657551422715187,0.0006460301810875535,0.02376954657081949,0.00024435100905948387,1.0,0.8145033635316129,33,smoke
blocks.1.attn.qkv.weight,"[192, 64]",8.02453899383545,0.15126976370811462,0.009183929301798344,0.0011444806123882697,0.00024435100905948387,1.0,0.8145033635316129,33,smoke
blocks.1.attn.proj.weight,"[64, 64]",4.577667713165283,0.14829117059707642,0.005013745743781328,0.0010952620543780173,0.00024435100905948387,1.0,0.8145033635316129,33,smoke
blocks.1.ln2.weight,[64],8.012776374816895,0.011205228045582771,0.0009154397994279861,0.00011424751629224215,0.00024435100905948387,1.0,0.8145033635316129,33,smoke
blocks.1.ln2.bias,[64],0.024454917758703232,0.008654658682644367,0.0007140189991332591,0.029197358428210116,0.00024435100905948387,1.0,0.8145033635316129,33,smoke
blocks.1.mlp.fc1.weight,"[256, 64]",9.256773948669434,0.11545446515083313,0.010643518529832363,0.001149808625429625,0.00024435100905948387,1.0,0.8145033635316129,33,smoke
blocks.1.mlp.fc1.bias,[256],1.1332533359527588,0.013811384327709675,0.00131197739392519,0.0011577088302344794,0.00024435100905948387,1.0,0.8145033635316129,33,smoke
blocks.1.mlp.fc2.weight,"[64, 256]",4.655355453491211,0.21981698274612427,0.010582259856164455,0.00227313681240569,0.00024435100905948387,1.0,0.8145033635316129,33,smoke
blocks.1.mlp.fc2.bias,[64],0.29442670941352844,0.04031601548194885,0.0006202125805430114,0.002106509228658022,0.00024435100905948387,1.0,0.8145033635316129,33,smoke
ln_f.weight,[64],7.995181083679199,0.05941574648022652,0.0006645958637818694,8.31245542566295e-05,0.00024435100905948387,1.0,0.8145033635316129,33,smoke
ln_f.bias,[64],0.026289714500308037,0.06369706243276596,0.0006527923978865147,0.02483071460813566,0.00024435100905948387,1.0,0.8145033635316129,33,smoke
lm_head.weight,"[33, 64]",3.343262195587158,0.8685189485549927,0.004903837572783232,0.0014667822282248488,0.00024435100905948387,1.0,0.8145033635316129,33,smoke
token_emb.weight,"[33, 64]",46.131202697753906,0.0441444031894207,0.002856642007827759,6.192429073536482e-05,0.00020671729424061788,1.0,0.6890576474687263,34,smoke
pos_emb.weight,"[32, 64]",44.93264389038086,0.04108939692378044,0.0010554440086707473,2.348947040030947e-05,0.00020671729424061788,1.0,0.6890576474687263,34,smoke
blocks.0.ln1.weight,[64],8.000859260559082,0.009846922010183334,0.0005453070625662804,6.815606234375576e-05,0.00020671729424061788,1.0,0.6890576474687263,34,smoke
blocks.0.ln1.bias,[64],0.02491854317486286,0.009083467535674572,0.00048297634930349886,0.019382206492340695,0.00020671729424061788,1.0,0.6890576474687263,34,smoke
blocks.0.attn.qkv.weight,"[192, 64]",8.00261116027832,0.16419050097465515,0.007000335026532412,0.0008747563621832839,0.00020671729424061788,1.0,0.6890576474687263,34,smoke
blocks.0.attn.proj.weight,"[64, 64]",4.644591331481934,0.17545439302921295,0.004007764160633087,0.0008628884383148396,0.00020671729424061788,1.0,0.6890576474687263,34,smoke
blocks.0.ln2.weight,[64],8.005939483642578,0.011184120550751686,0.0006768606835976243,8.454481638045847e-05,0.00020671729424061788,1.0,0.6890576474687263,34,smoke
blocks.0.ln2.bias,[64],0.024452561512589455,0.008727123960852623,0.0004956835764460266,0.020271233187198926,0.00020671729424061788,1.0,0.6890576474687263,34,smoke
blocks.0.mlp.fc1.weight,"[256, 64]",9.30334186553955,0.12249702215194702,0.008864892646670341,0.0009528718577468097,0.00020671729424061788,1.0,0.6890576474687263,34,smoke
blocks.0.mlp.fc1.bias,[256],1.176138997077942,0.015033594332635403,0.0010334717808291316,0.0008786986771093724,0.00020671729424061788,1.0,0.6890576474687263,34,smoke
blocks.0.mlp.fc2.weight,"[64, 256]",4.603664875030518,0.23941968381404877,0.008541868068277836,0.0018554495820509115,0.00020671729424061788,1.0,0.6890576474687263,34,smoke
blocks.0.mlp.fc2.bias,[64],0.27312391996383667,0.0392572358250618,0.00044629769399762154,0.0016340483618451074,0.00020671729424061788,1.0,0.6890576474687263,34,smoke
blocks.1.ln1.weight,[64],8.000740051269531,0.013770388439297676,0.0005426921416074038,6.783024296874776e-05,0.00020671729424061788,1.0,0.6890576474687263,34,smoke
blocks.1.ln1.bias,[64],0.027666715905070305,0.013791183941066265,0.00046099937753751874,0.01666259844931701,0.00020671729424061788,1.0,0.6890576474687263,34,smoke
blocks.1.attn.qkv.weight,"[192, 64]",8.024958610534668,0.17039813101291656,0.007231554016470909,0.0009011328740035835,0.00020671729424061788,1.0,0.6890576474687263,34,smoke
blocks.1.attn.proj.weight,"[64, 64]",4.577840328216553,0.1550089716911316,0.004169835709035397,0.0009108739951749021,0.00020671729424061788,1.0,0.6890576474687263,34,smoke
blocks.1.ln2.weight,[64],8.013443946838379,0.007812999188899994,0.0007286180043593049,9.092445260651927e-05,0.00020671729424061788,1.0,0.6890576474687263,34,smoke
blocks.1.ln2.bias,[64],0.02501046285033226,0.0076369671151041985,0.0005246046930551529,0.02097540921951325,0.00020671729424061788,1.0,0.6890576474687263,34,smoke
blocks.1.mlp.fc1.weight,"[256, 64]",9.257525444030762,0.11014772951602936,0.008585989475250244,0.0009274605322080402,0.00020671729424061788,1.0,0.6890576474687263,34,smoke
blocks.1.mlp.fc1.bias,[256],1.13323974609375,0.012722018174827099,0.0010064576053991914,0.0008881241669015109,0.00020671729424061788,1.0,0.6890576474687263,34,smoke
blocks.1.mlp.fc2.weight,"[64, 256]",4.656322479248047,0.20552067458629608,0.008552906103432178,0.0018368371481034952,0.00020671729424061788,1.0,0.6890576474687263,34,smoke
blocks.1.mlp.fc2.bias,[64],0.29454612731933594,0.03538082540035248,0.0004650200717151165,0.0015787682423369941,0.00020671729424061788,1.0,0.6890576474687263,34,smoke
ln_f.weight,[64],7.9951701164245605,0.05735262483358383,0.000521340814884752,6.52069696195402e-05,0.00020671729424061788,1.0,0.6890576474687263,34,smoke
ln_f.bias,[64],0.02681773714721203,0.055070601403713226,0.0004915634053759277,0.018329786837627746,0.00020671729424061788,1.0,0.6890576474687263,34,smoke
lm_head.weight,"[33, 64]",3.343290090560913,0.8651447296142578,0.004025737289339304,0.0012041244344022492,0.00020671729424061788,1.0,0.6890576474687263,34,smoke
token_emb.weight,"[33, 64]",46.13111114501953,0.04683969169855118,0.0023087100125849247,5.004670287102288e-05,0.000165,1.0,0.55,35,smoke
pos_emb.weight,"[32, 64]",44.932621002197266,0.04490029811859131,0.0008435176569037139,1.877294575943978e-05,0.000165,1.0,0.55,35,smoke
blocks.0.ln1.weight,[64],8.000975608825684,0.011678597889840603,0.00044431668356992304,5.553281315841133e-05,0.000165,1.0,0.55,35,smoke
blocks.0.ln1.bias,[64],0.025270678102970123,0.016327394172549248,0.0004210629849694669,0.016662116594329868,0.000165,1.0,0.55,35,smoke
blocks.0.attn.qkv.weight,"[192, 64]",8.002939224243164,0.18291780352592468,0.005823597311973572,0.0007276823113103559,0.000165,1.0,0.55,35,smoke
blocks.0.attn.proj.weight,"[64, 64]",4.644680023193359,0.2007146030664444,0.00336151453666389,0.0007237343627285536,0.000165,1.0,0.55,35,smoke
blocks.0.ln2.weight,[64],8.00636100769043,0.010439816862344742,0.0005562775768339634,6.947945218803356e-05,0.000165,1.0,0.55,35,smoke
blocks.0.ln2.bias,[64],0.02482195384800434,0.0131900729611516,0.000414981332141906,0.016718318577297255,0.000165,1.0,0.55,35,smoke
blocks.0.mlp.fc1.weight,"[256, 64]",9.303936958312988,0.13539820909500122,0.007342193741351366,0.0007891491284010882,0.000165,1.0,0.55,35,smoke
blocks.0.mlp.fc1.bias,[256],1.1759965419769287,0.019920015707612038,0.0008639764855615795,0.0007346760425920788,0.000165,1.0,0.55,35,smoke
blocks.0.mlp.fc2.weight,"[64, 256]",4.6043782234191895,0.2529216706752777,0.007059337105602026,0.0015331792400755026,0.000165,1.0,0.55,35,smoke
blocks.0.mlp.fc2.bias,[64],0.27311787009239197,0.0483003631234169,0.000352408125763759,0.001290315150907351,0.000165,1.0,0.55,35,smoke
blocks.1.ln1.weight,[64],8.000905990600586,0.011994305066764355,0.00045051125925965607,5.63075306457686e-05,0.000165,1.0,0.55,35,smoke
blocks.1.ln1.bias,[64],0.028052857145667076,0.01382610946893692,0.0003267314750701189,0.011646994577897547,0.000165,1.0,0.55,35,smoke
blocks.1.attn.qkv.weight,"[192, 64]",8.025352478027344,0.18162034451961517,0.005625543184578419,0.0007009714775744273,0.000165,1.0,0.55,35,smoke
blocks.1.attn.proj.weight,"[64, 64]",4.578031539916992,0.18920975923538208,0.0035284876357764006,0.0007707434090417774,0.000165,1.0,0.55,35,smoke
blocks.1.ln2.weight,[64],8.013972282409668,0.010045543313026428,0.0005781571962870657,7.214364810770515e-05,0.000165,1.0,0.55,35,smoke
blocks.1.ln2.bias,[64],0.02542518451809883,0.009892052039504051,0.00043566556996665895,0.017135197963127145,0.000165,1.0,0.55,35,smoke
blocks.1.mlp.fc1.weight,"[256, 64]",9.258145332336426,0.12543392181396484,0.007014525588601828,0.0007576599131687655,0.000165,1.0,0.55,35,smoke
blocks.1.mlp.fc1.bias,[256],1.1332123279571533,0.016123346984386444,0.0008170343353413045,0.0007209896284963435,0.000165,1.0,0.55,35,smoke
